,File,Time,Q
90,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02343.csv,1.0490126e-05,-5.494703752586027e-11
91,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02472.csv,1.145389e-05,-3.147368703160551e-11
92,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02549.csv,1.2751458e-06,-2.605032084138879e-11
93,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02549.csv,1.2735458e-06,-2.551907096138886e-11
94,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02551.csv,1.9086048e-05,-4.709273674908478e-11
95,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02578.csv,3.1313624e-06,-1.659923041437864e-11
96,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02604.csv,3.5607196e-06,-3.624414233378054e-11
97,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02641.csv,1.0627521e-05,-1.5079922491322922e-12
98,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02700.csv,1.383338e-06,-3.268990737599931e-11
99,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02716.csv,1.2079865e-05,-6.130090713156497e-11
100,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02716.csv,1.3277865e-05,-2.206129574515593e-10
101,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02716.csv,1.2074865e-05,-6.148840655156515e-11
102,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02774.csv,1.3255429e-06,-2.398707048291375e-11
103,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02774.csv,2.0491429e-06,-2.7178896453291385e-10
104,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02774.csv,1.3247429e-06,-2.3778737122913826e-11
105,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02736.csv,6.6061979e-07,-3.9307503838175333e-11
106,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02736.csv,6.5921979e-07,-3.8526253928175304e-11
107,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02736.csv,6.5521979e-07,-3.90783371581753e-11
108,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02806.csv,8.7597997e-06,2.6459105209012957e-12
109,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02806.csv,8.7393997e-06,2.4688243509007307e-12
110,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02816.csv,7.4112605e-06,-3.6790821618175e-11
111,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02818.csv,1.840718e-05,1.0723432700555454e-12
112,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02841.csv,1.1530757e-05,-4.172575908612841e-12
113,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02851.csv,1.4174656e-05,-1.405644208064364e-12
114,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02891.csv,1.2191286e-05,-1.8664418673331055e-11
115,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02917.csv,9.1331819e-07,-1.5144304985172564e-10
116,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02917.csv,9.0971819e-07,-1.554534658517256e-10
117,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02917.csv,9.1071819e-07,-1.5342221485172544e-10
118,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--02950.csv,7.0883901e-06,2.8790955016027932e-12
119,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03012.csv,6.2567121e-06,-2.4823535976952404e-12
120,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03026.csv,9.9620961e-06,-3.626442420456144e-11
121,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03026.csv,1.4240096e-05,-5.08165138833129e-11
122,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03109.csv,1.1460254e-05,-2.7432395949959165e-12
123,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03109.csv,1.1440454e-05,-3.753662314995406e-12
124,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03117.csv,9.565391e-06,-2.9214374004271606e-11
125,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03117.csv,9.563991e-06,-2.857895756427233e-11
126,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03252.csv,5.4702731e-06,-2.815077463772147e-11
127,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03259.csv,4.9034952e-06,-3.249572853378616e-11
128,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03269.csv,4.4569042e-06,-3.953721515841734e-11
129,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03270.csv,1.4453907e-05,-4.305991372543129e-11
130,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03321.csv,5.6947801e-07,1.0654938384272866e-12
131,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03321.csv,7.6887801e-07,-1.7366083815727641e-12
132,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03349.csv,1.0729583e-05,-3.6655620432880233e-11
133,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03359.csv,9.6434929e-06,-4.295472994036574e-11
134,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03402.csv,9.0437476e-06,-3.71111512024294e-11
135,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03432.csv,2.8492489e-06,-3.7744620051338805e-11
136,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03448.csv,1.5622554e-05,-4.535409429716123e-11
137,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03456.csv,1.5682256e-06,-4.341819920205531e-11
138,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03516.csv,6.9988533e-06,-4.836823604048186e-11
139,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03545.csv,1.0118643e-05,5.34304300566269e-12
140,/run/media/einstein/Elements/CR160_data/CR160_-1353V_LED_3.7V_1kHz_29.8ns_20us_SyncTrigger/C4--w--03549.csv,1.6936716e-05,1.4550364758480966e-12
